I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
38.254585,2.597533,-84.899818,-0.691940,0.643000,0.205300,-0.256167,49.375000,13.000000,0.000052,-0.466300,-9.950132,0.896731,0.010653,0.000000,-0.005326,550.379028,-20.337816,6.937202,-45.243027,0.011364,-0.002933,0.006906
38.254951,2.596966,-84.898926,-0.691946,0.642993,0.205304,-0.256168,49.375000,13.000000,0.001343,-0.430431,-9.921437,0.896731,0.010653,-0.004261,0.011718,550.380005,-20.411705,7.102954,-45.373497,-0.012501,0.034168,-0.002802
38.254963,2.597286,-84.898262,-0.691949,0.642989,0.205300,-0.256171,49.375000,13.000000,0.000158,-0.423257,-9.835351,0.868036,0.014914,0.007457,0.009587,550.380981,-20.300505,6.800584,-45.486233,-0.009832,0.021568,-0.028417
38.255188,2.596097,-84.897652,-0.691954,0.642983,0.205307,-0.256167,49.375000,32.000000,0.000186,-0.423257,-9.828177,0.860862,0.000000,-0.017044,-0.018109,550.382019,-20.289928,6.777387,-45.490826,0.028390,-0.020662,0.063047
38.255898,2.595012,-84.898209,-0.691952,0.642983,0.205319,-0.256164,49.375000,13.000000,0.002003,-0.401736,-9.842525,0.789124,0.010653,-0.001065,0.007457,550.382996,-20.171391,6.693291,-45.374569,-0.006992,0.022186,-0.005397
38.256104,2.595553,-84.898857,-0.691946,0.642987,0.205319,-0.256167,49.375000,12.000000,0.001822,-0.451953,-9.950132,0.789124,-0.005326,-0.007457,0.011718,550.383972,-20.174328,6.756752,-45.118736,-0.019634,0.014808,0.006448
38.256287,2.596494,-84.899925,-0.691938,0.642995,0.205316,-0.256171,49.375000,12.000000,0.000114,-0.444779,-9.942959,0.882384,-0.007457,0.009587,0.013848,550.385010,-20.294920,6.816509,-45.324192,-0.027428,-0.006003,-0.035978
38.255741,2.596581,-84.900902,-0.691934,0.643002,0.205315,-0.256167,49.375000,12.000000,0.002395,-0.437605,-9.856873,0.767602,0.012783,0.004261,-0.022371,550.385986,-20.156593,6.620350,-45.317272,0.036271,-0.036910,0.016387
38.255753,2.594672,-84.901527,-0.691934,0.643002,0.205328,-0.256155,49.375000,32.000000,0.000492,-0.408910,-9.864047,0.853688,0.006392,-0.009587,-0.018109,550.387024,-20.262140,6.830804,-45.394493,0.029915,-0.020764,0.044780
38.255890,2.594565,-84.901871,-0.691932,0.643004,0.205330,-0.256155,49.375000,13.000000,0.000896,-0.494996,-9.770786,0.832167,0.000000,0.008522,0.002131,550.388000,-20.292959,6.546197,-45.580215,-0.006515,-0.015505,-0.020684
38.255299,2.594508,-84.901001,-0.691938,0.643000,0.205325,-0.256153,49.375000,12.000000,0.002837,-0.394562,-9.899916,0.989992,0.001065,0.008522,-0.001065,550.388977,-20.444269,7.150631,-45.466629,-0.001348,-0.019884,-0.017094
