I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
71.564301,-31.693331,38.812481,-0.683028,-0.409895,0.022044,-0.604131,49.875000,13.000000,0.000348,5.165174,5.107783,6.420598,-0.017044,-0.001065,0.004261,565.117004,5.050392,5.143652,-3.359755,-0.022325,-0.001302,0.003614
71.564850,-31.693783,38.811375,-0.683027,-0.409890,0.022050,-0.604134,49.875000,13.000000,0.000466,5.114956,5.150826,6.477988,0.014914,0.007457,0.000000,565.118042,5.114956,5.150826,-3.316711,0.009633,0.007220,-0.000648
71.564674,-31.693813,38.812328,-0.683024,-0.409896,0.022046,-0.604133,49.875000,32.000000,0.000287,5.129304,5.201043,6.420598,0.012783,-0.009587,-0.005326,565.118958,5.129304,5.201043,-3.374102,0.007502,-0.009825,-0.005974
71.564117,-31.694290,38.813049,-0.683023,-0.409902,0.022048,-0.604131,49.875000,13.000000,0.000205,5.050392,5.165174,6.413424,0.010653,-0.012783,0.012783,565.120056,5.050392,5.165174,-3.381276,0.005372,-0.013020,0.012136
71.563828,-31.694172,38.814014,-0.683022,-0.409907,0.022043,-0.604129,49.875000,13.000000,0.002461,5.064740,5.287129,6.506684,0.007457,0.000000,0.001065,565.121033,5.064740,5.287129,-3.288016,0.002176,-0.000237,0.000418
71.562897,-31.693916,38.814762,-0.683025,-0.409910,0.022041,-0.604123,49.875000,13.000000,0.000562,5.043218,5.179521,6.492336,0.005326,0.003196,-0.012783,565.122009,5.122130,5.236912,-3.366928,0.000045,0.002959,-0.013431
71.562668,-31.692659,38.814957,-0.683029,-0.409906,0.022032,-0.604121,49.875000,13.000000,0.000846,5.050392,5.158000,6.470815,0.017044,0.002131,0.000000,565.122986,5.050392,5.158000,-3.323885,0.011763,0.001893,-0.000648
71.563049,-31.692142,38.814835,-0.683030,-0.409904,0.022027,-0.604123,49.875000,32.000000,0.000477,5.036044,5.158000,6.427772,0.007457,0.001065,0.004261,565.124023,5.036044,5.158000,-3.366928,0.002176,0.000828,0.003614
71.563087,-31.691895,38.814888,-0.683030,-0.409903,0.022025,-0.604123,49.875000,13.000000,0.000872,5.071913,5.222564,6.399076,-0.003196,-0.001065,0.004261,565.125000,5.071913,5.222564,-3.395624,-0.008477,-0.001302,0.003614
71.562912,-31.692385,38.815136,-0.683029,-0.409906,0.022028,-0.604122,49.875000,13.000000,0.001001,5.064740,5.229738,6.413424,0.007457,-0.015979,0.009587,565.126038,5.064740,5.229738,-3.381276,0.002176,-0.016216,0.008940
71.563187,-31.692444,38.815083,-0.683027,-0.409906,0.022028,-0.604124,49.875000,12.000000,0.000124,5.129304,5.236912,6.377554,0.002131,0.010653,-0.005326,565.126953,5.107783,5.215391,-3.316711,-0.003150,0.010415,-0.005974
71.561966,-31.692205,38.816711,-0.683029,-0.409915,0.022022,-0.604117,49.875000,12.000000,0.002138,5.122130,5.251260,6.370380,0.006392,-0.003196,-0.014914,565.127991,5.122130,5.251260,-3.424319,0.001111,-0.003433,-0.015561
71.561020,-31.692228,38.817982,-0.683029,-0.409922,0.022019,-0.604111,49.875000,32.000000,0.000538,5.057566,5.186695,6.370380,0.017044,-0.004261,0.001065,565.129028,5.057566,5.186695,-3.424319,0.011763,-0.004498,0.000418
71.561600,-31.692842,38.818176,-0.683023,-0.409926,0.022020,-0.604115,49.875000,13.000000,0.000101,5.093435,5.172348,6.399076,0.004261,0.006392,0.018109,565.130066,5.093435,5.172348,-3.395624,-0.001020,0.006154,0.017462
71.561897,-31.692932,38.818077,-0.683022,-0.409926,0.022020,-0.604117,49.875000,13.000000,0.000393,5.107783,5.179521,6.384728,0.001065,0.007457,-0.018109,565.130981,5.107783,5.179521,-3.409971,-0.004216,0.007220,-0.018757
71.561096,-31.692184,38.818485,-0.683027,-0.409925,0.022015,-0.604112,49.875000,13.000000,0.000454,5.150826,5.158000,6.406250,0.006392,-0.005326,-0.005326,565.132019,5.086261,5.222564,-3.316711,0.001111,-0.005564,-0.005974
71.560837,-31.693001,38.818794,-0.683024,-0.409930,0.022020,-0.604111,49.875000,13.000000,0.000194,5.122130,5.215391,6.434945,0.000000,0.001065,-0.005326,565.132996,5.122130,5.215391,-3.359755,-0.005281,0.000828,-0.005974
71.559875,-31.693184,38.819790,-0.683025,-0.409937,0.022020,-0.604106,49.875000,32.000000,0.001708,5.122130,5.208217,6.348859,-0.003196,0.001065,-0.006392,565.134033,5.122130,5.208217,-3.445840,-0.008477,0.000828,-0.007039
71.559235,-31.693737,38.820629,-0.683024,-0.409944,0.022021,-0.604103,49.875000,13.000000,0.002796,5.122130,5.258433,6.356033,0.009587,-0.008522,0.002131,565.134949,5.122130,5.258433,-3.438667,0.004306,-0.008759,0.001483
71.559944,-31.694401,38.820461,-0.683018,-0.409946,0.022024,-0.604107,49.875000,13.000000,0.001873,5.208217,5.158000,6.492336,0.025566,0.005326,-0.001065,565.135986,5.208217,5.158000,-3.302363,0.020285,0.005089,-0.001713
