I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
54.622608,-48.029602,81.295052,-0.494163,-0.670367,0.001353,-0.553543,50.000000,13.000000,0.000893,7.274286,6.427772,1.047382,0.007457,0.020240,0.006392,813.137024,7.274286,6.427772,-8.747317,-0.007412,0.008285,0.002548
54.623646,-48.028854,81.294708,-0.494163,-0.670365,0.001343,-0.553545,50.000000,33.000000,0.000500,7.216895,6.477988,0.975644,0.005326,0.018109,-0.006392,813.138000,7.216895,6.477988,-8.819056,0.000045,0.022133,-0.005974
54.624241,-48.028561,81.294212,-0.494165,-0.670363,0.001340,-0.553546,50.000000,13.000000,0.000169,7.288634,6.456467,0.968470,0.004261,-0.008522,0.004261,813.138977,7.288634,6.456467,-8.826230,-0.005281,0.001893,-0.005974
54.623978,-48.029213,81.294212,-0.494163,-0.670363,0.001346,-0.553547,50.000000,12.000000,0.000110,7.202548,6.406250,1.004339,-0.001065,0.002131,0.012783,813.140015,7.202548,6.406250,-8.790360,-0.005281,-0.001302,0.013201
54.623642,-48.029083,81.294357,-0.494164,-0.670364,0.001347,-0.553546,50.000000,14.000000,0.000681,7.195374,6.499510,0.954122,0.014914,-0.008522,-0.013848,813.140991,7.202548,6.470815,-8.833404,-0.001020,-0.005564,-0.003843
54.622185,-48.026932,81.296310,-0.494170,-0.670371,0.001332,-0.553532,50.000000,13.000000,0.001459,7.173852,6.485162,0.975644,0.005326,0.004261,-0.009587,813.142029,7.173852,6.485162,-8.819056,0.011763,-0.008759,-0.021953
54.621880,-48.026627,81.296593,-0.494171,-0.670372,0.001330,-0.553530,50.000000,33.000000,0.000220,7.202548,6.399076,0.946948,-0.003196,0.000000,0.003196,813.142944,7.202548,6.399076,-8.847752,-0.005281,-0.000237,-0.005974
54.622395,-48.026302,81.295593,-0.494176,-0.670367,0.001330,-0.553531,50.000000,13.000000,0.001344,7.195374,6.420598,1.061730,0.003196,-0.001065,-0.013848,813.143982,7.195374,6.420598,-8.732969,-0.001020,-0.001302,-0.007039
54.622440,-48.025372,81.295296,-0.494182,-0.670365,0.001325,-0.553528,50.000000,13.000000,0.000077,7.216895,6.399076,0.968470,0.008522,-0.008522,-0.007457,813.145020,7.216895,6.399076,-8.826230,0.002176,-0.005564,-0.016627
54.621086,-48.025372,81.296577,-0.494181,-0.670371,0.001327,-0.553522,50.000000,13.000000,0.000646,7.274286,6.485162,0.925427,-0.001065,-0.007457,0.007457,813.145996,7.274286,6.470815,-8.862099,-0.001020,-0.010890,0.004679
54.620178,-48.025848,81.297363,-0.494179,-0.670374,0.001331,-0.553520,50.000000,13.000000,0.001295,7.181026,6.470815,0.939775,0.004261,0.002131,0.021305,813.147034,7.181026,6.470815,-8.854925,-0.007412,0.002959,0.027049
