accel_x,accel_y,accel_z
5.114956,5.100609,6.492336
5.057566,5.193869,6.492336
5.086261,5.158,6.391902
5.107783,5.100609,6.391902
5.050392,5.193869,6.420598
5.114956,5.114956,6.413424
5.100609,5.12213,6.327338
5.143652,5.107783,6.442119
5.129304,5.129304,6.49951
5.086261,5.043218,6.356033
5.086261,5.172348,6.434945
5.050392,5.143652,6.463641
5.136478,5.186695,6.334511
5.201043,5.193869,6.420598
5.06474,5.229738,6.449293
5.057566,5.193869,6.348859
5.086261,5.165174,6.427772
5.136478,5.179521,6.363207
5.107783,5.25126,6.513858
5.100609,5.179521,6.356033
5.136478,5.172348,6.470815
5.06474,5.201043,6.442119
5.043218,5.136478,6.377554
5.079087,5.12213,6.442119
5.06474,5.165174,6.492336
5.150826,5.172348,6.513858
5.057566,5.179521,6.470815
5.129304,5.186695,6.449293
5.093435,5.12213,6.40625
5.079087,5.150826,6.399076
5.043218,5.086261,6.49951
5.136478,5.165174,6.456467
5.136478,5.172348,6.477988
5.12213,5.186695,6.477988
5.036044,5.143652,6.40625
5.086261,5.172348,6.427772
5.143652,5.158,6.463641
5.129304,5.301476,6.442119
5.100609,5.244086,6.427772
4.993001,5.222564,6.442119
5.02887,5.172348,6.391902
5.12213,5.186695,6.399076
5.06474,5.165174,6.463641
5.02887,5.208217,6.535379
5.057566,5.172348,6.420598
5.057566,5.236912,6.463641
5.093435,5.158,6.40625
5.079087,5.193869,6.399076
5.143652,5.179521,6.399076
5.057566,5.143652,6.477988
5.057566,5.143652,6.442119
5.050392,5.165174,6.40625
5.100609,5.201043,6.40625
5.036044,5.158,6.434945
5.136478,5.244086,6.399076
5.079087,5.222564,6.449293
5.093435,5.150826,6.442119
5.165174,5.244086,6.40625
5.172348,5.236912,6.391902
5.057566,5.158,6.463641
5.100609,5.06474,6.463641
5.043218,5.114956,6.37038
5.02887,5.12213,6.377554
5.057566,5.143652,6.463641
5.193869,5.179521,6.37038
5.129304,5.215391,6.391902
5.057566,5.201043,6.399076
5.129304,5.150826,6.442119
5.12213,5.093435,6.391902
5.136478,5.143652,6.485162
5.06474,5.201043,6.463641
5.129304,5.129304,6.399076
5.12213,5.136478,6.399076
5.079087,5.071913,6.37038
5.172348,5.107783,6.449293
5.150826,5.150826,6.449293
5.100609,5.222564,6.506684
5.107783,5.150826,6.456467
5.129304,5.215391,6.456467
5.093435,5.107783,6.492336
5.093435,5.193869,6.434945
5.12213,5.201043,6.549727
5.086261,5.193869,6.413424
5.086261,5.129304,6.442119
5.165174,5.208217,6.37038
5.143652,5.079087,6.427772
5.093435,5.229738,6.456467
5.036044,5.25126,6.334511
5.093435,5.215391,6.477988
5.150826,5.136478,6.427772
5.129304,5.222564,6.49951
5.079087,5.143652,6.442119
5.057566,5.172348,6.449293
5.201043,5.179521,6.463641
5.179521,5.172348,6.363207
5.100609,5.172348,6.384728
5.150826,5.150826,6.434945
5.06474,5.143652,6.463641
5.071913,5.079087,6.49951
5.050392,5.143652,6.40625
5.079087,5.129304,6.40625
5.107783,5.129304,6.391902
5.071913,5.107783,6.363207
5.071913,5.165174,6.463641
5.086261,5.172348,6.427772
5.06474,5.165174,6.420598
5.165174,5.12213,6.506684
5.100609,5.143652,6.413424
5.057566,5.136478,6.513858
4.964305,5.143652,6.420598
5.086261,5.186695,6.420598
5.129304,5.143652,6.449293
5.043218,5.201043,6.456467
5.107783,5.150826,6.37038
5.129304,5.215391,6.413424
5.129304,5.258433,6.470815
5.129304,5.236912,6.420598
5.136478,5.25126,6.377554
5.079087,5.258433,6.399076
5.136478,5.165174,6.40625
5.107783,5.143652,6.37038
5.043218,5.186695,6.456467
5.036044,5.222564,6.399076
5.02887,5.179521,6.427772
5.079087,5.114956,6.477988
5.079087,5.186695,6.40625
5.036044,5.150826,6.356033
5.086261,5.201043,6.470815
5.086261,5.093435,6.413424
5.071913,5.136478,6.463641
5.086261,5.193869,6.456467
5.043218,5.215391,6.449293
5.100609,5.222564,6.434945
5.129304,5.208217,6.40625
5.100609,5.136478,6.477988
5.06474,5.136478,6.470815
5.136478,5.244086,6.477988
5.086261,5.244086,6.442119
5.06474,5.186695,6.37038
5.071913,5.186695,6.420598
5.071913,5.165174,6.492336
5.079087,5.12213,6.463641
5.036044,5.172348,6.442119
5.143652,5.186695,6.384728
5.165174,5.179521,6.363207
5.12213,5.201043,6.442119
5.079087,5.186695,6.427772
5.093435,5.215391,6.456467
5.158,5.158,6.449293
5.079087,5.193869,6.420598
5.007349,5.136478,6.391902
5.100609,5.222564,6.391902
5.02887,5.136478,6.434945
5.107783,5.158,6.391902
5.071913,5.165174,6.442119
5.036044,5.057566,6.413424
5.12213,5.057566,6.477988
5.079087,5.12213,6.377554
5.12213,5.136478,6.477988
5.143652,5.129304,6.391902
5.136478,5.201043,6.348859
5.150826,5.129304,6.442119
5.114956,5.107783,6.356033
5.107783,5.136478,6.492336
5.06474,5.079087,6.434945
5.114956,5.086261,6.434945
5.165174,5.107783,6.305816
5.079087,5.165174,6.434945
5.086261,5.172348,6.40625
5.12213,5.158,6.442119
5.071913,5.179521,6.442119
5.043218,5.244086,6.463641
5.06474,5.150826,6.535379
5.12213,5.129304,6.535379
5.050392,5.093435,6.528205
5.079087,5.158,6.449293
5.114956,5.172348,6.513858
5.071913,5.150826,6.399076
5.043218,5.172348,6.449293
5.050392,5.107783,6.420598
5.093435,5.150826,6.470815
5.100609,5.165174,6.549727
5.071913,5.186695,6.506684
5.079087,5.222564,6.420598
5.079087,5.165174,6.384728
5.136478,5.272781,6.420598
5.12213,5.172348,6.413424
5.02887,5.201043,6.456467
5.114956,5.165174,6.413424
5.079087,5.172348,6.420598
5.136478,5.193869,6.449293
5.079087,5.129304,6.434945
5.057566,5.208217,6.420598
5.086261,5.143652,6.442119
5.086261,5.143652,6.427772
5.086261,5.165174,6.363207
5.100609,5.143652,6.492336
5.129304,5.208217,6.420598
5.107783,5.208217,6.456467
5.208217,5.093435,6.37038
5.12213,5.150826,6.456467
5.172348,5.186695,6.420598
5.114956,5.193869,6.477988
5.036044,5.193869,6.434945
5.100609,5.186695,6.470815
5.107783,5.136478,6.449293
5.136478,5.165174,6.442119
5.000175,5.150826,6.470815
5.086261,5.179521,6.463641
5.165174,5.236912,6.391902
5.086261,5.229738,6.442119
5.093435,5.129304,6.37038
5.050392,5.208217,6.384728
5.12213,5.071913,6.399076
5.150826,5.143652,6.449293
5.143652,5.129304,6.477988
5.136478,5.136478,6.492336
5.129304,5.222564,6.427772
5.079087,5.179521,6.427772
5.086261,5.107783,6.420598
5.086261,5.222564,6.456467
5.043218,5.193869,6.413424
5.100609,5.150826,6.399076
5.06474,5.158,6.434945
5.06474,5.193869,6.348859
5.086261,5.107783,6.341685
5.036044,5.136478,6.348859
5.114956,5.136478,6.37038
5.036044,5.208217,6.463641
5.086261,5.172348,6.37038
5.107783,5.25126,6.420598
5.12213,5.186695,6.470815
5.129304,5.136478,6.492336
5.107783,5.172348,6.492336
5.129304,5.201043,6.434945
5.021697,5.086261,6.463641
5.036044,5.143652,6.492336
5.057566,5.172348,6.420598
5.114956,5.150826,6.399076
5.043218,5.186695,6.363207
5.057566,5.165174,6.477988
5.057566,5.25126,6.40625
5.114956,5.186695,6.49951
5.100609,5.193869,6.463641
5.057566,5.158,6.470815
5.021697,5.107783,6.463641
5.208217,5.158,6.449293
5.107783,5.100609,6.420598
5.071913,5.208217,6.37038
5.136478,5.201043,6.420598
5.093435,5.193869,6.442119
5.143652,5.25126,6.427772
5.057566,5.179521,6.377554
5.158,5.172348,6.399076
5.172348,5.179521,6.463641
5.129304,5.279955,6.413424
5.100609,5.186695,6.399076
5.057566,5.136478,6.442119
5.06474,5.12213,6.434945
5.079087,5.201043,6.434945
5.079087,5.158,6.391902
5.143652,5.229738,6.449293
5.086261,5.208217,6.427772
5.079087,5.215391,6.40625
5.136478,5.229738,6.449293
5.071913,5.244086,6.427772
5.129304,5.179521,6.427772
5.158,5.172348,6.442119
5.079087,5.158,6.485162
5.071913,5.129304,6.463641
5.079087,5.272781,6.384728
5.136478,5.236912,6.413424
5.086261,5.272781,6.348859
5.100609,5.150826,6.377554
5.079087,5.172348,6.399076
5.071913,5.201043,6.413424
5.136478,5.193869,6.434945
5.057566,5.12213,6.549727
5.086261,5.179521,6.442119
5.06474,5.208217,6.399076
5.165174,5.208217,6.442119
5.043218,5.186695,6.399076
4.993001,5.158,6.528205
5.086261,5.222564,6.456467
5.050392,5.193869,6.434945
5.093435,5.143652,6.427772
5.100609,5.129304,6.463641
5.136478,5.150826,6.49951
5.165174,5.158,6.442119
5.093435,5.172348,6.470815
5.129304,5.150826,6.442119
5.107783,5.179521,6.391902
5.165174,5.186695,6.40625
5.06474,5.172348,6.399076
5.100609,5.114956,6.434945
5.02887,5.186695,6.399076
5.079087,5.12213,6.420598
5.129304,5.107783,6.399076
5.100609,5.143652,6.413424
5.114956,5.172348,6.485162
5.100609,5.129304,6.384728
5.071913,5.172348,6.399076
5.071913,5.129304,6.413424
5.086261,5.165174,6.420598
5.158,5.107783,6.399076
5.050392,5.079087,6.442119
5.107783,5.143652,6.391902
5.079087,5.172348,6.391902
5.12213,5.201043,6.434945
5.107783,5.150826,6.449293
5.100609,5.150826,6.449293
5.114956,5.193869,6.334511
5.079087,5.165174,6.40625
5.079087,5.165174,6.513858
5.057566,5.201043,6.506684
5.093435,5.12213,6.37038
5.114956,5.186695,6.334511
5.06474,5.215391,6.442119
5.093435,5.186695,6.399076
5.165174,5.136478,6.449293
5.079087,5.114956,6.513858
5.107783,5.100609,6.49951
5.071913,5.129304,6.470815
5.100609,5.186695,6.413424
5.150826,5.222564,6.427772
5.086261,5.25126,6.434945
5.050392,5.114956,6.391902
5.06474,5.150826,6.434945
5.165174,5.107783,6.341685
5.12213,5.12213,6.456467
5.071913,5.208217,6.434945
5.06474,5.186695,6.434945
5.114956,5.172348,6.449293
5.100609,5.150826,6.399076
5.071913,5.143652,6.356033
5.093435,5.186695,6.492336
5.12213,5.172348,6.449293
5.12213,5.129304,6.427772
5.136478,5.165174,6.521031
5.057566,5.150826,6.513858
5.050392,5.172348,6.449293
5.057566,5.129304,6.485162
5.107783,5.158,6.434945
5.050392,5.186695,6.427772
5.071913,5.229738,6.391902
5.12213,5.158,6.449293
5.158,5.193869,6.434945
5.114956,5.201043,6.413424
5.057566,5.229738,6.377554
5.093435,5.165174,6.341685
5.071913,5.222564,6.456467
5.06474,5.150826,6.40625
5.079087,5.143652,6.449293
5.129304,5.179521,6.420598
5.143652,5.150826,6.485162
5.165174,5.193869,6.456467
5.079087,5.229738,6.449293
5.193869,5.244086,6.492336
5.071913,5.136478,6.37038
5.071913,5.165174,6.37038
5.100609,5.258433,6.463641
5.100609,5.143652,6.413424
5.12213,5.165174,6.470815
5.107783,5.193869,6.470815
5.043218,5.222564,6.513858
5.050392,5.143652,6.470815
5.071913,5.172348,6.434945
5.12213,5.143652,6.427772
5.129304,5.129304,6.434945
5.100609,5.186695,6.384728
5.107783,5.193869,6.434945
5.114956,5.172348,6.449293
5.043218,5.208217,6.492336
5.036044,5.179521,6.427772
5.014523,5.129304,6.391902
5.06474,5.172348,6.485162
5.086261,5.136478,6.391902
5.079087,5.136478,6.492336
5.143652,5.186695,6.413424
5.158,5.244086,6.49951
5.06474,5.208217,6.413424
5.129304,5.201043,6.470815
5.107783,5.165174,6.399076
5.114956,5.150826,6.442119
5.107783,5.150826,6.334511
5.158,5.129304,6.298642
5.086261,5.136478,6.348859
5.043218,5.172348,6.506684
5.021697,5.165174,6.427772
5.093435,5.193869,6.470815
5.079087,5.201043,6.377554
5.021697,5.201043,6.442119
5.071913,5.244086,6.449293
5.043218,5.186695,6.40625
5.06474,5.208217,6.427772
4.978653,5.107783,6.427772
5.107783,5.201043,6.427772
5.136478,5.208217,6.434945
5.086261,5.158,6.449293
5.021697,5.136478,6.427772
5.043218,5.100609,6.348859
5.114956,5.107783,6.420598
5.12213,5.12213,6.463641
5.021697,5.12213,6.327338
5.12213,5.158,6.399076
5.050392,5.172348,6.463641
5.136478,5.186695,6.485162
5.143652,5.244086,6.485162
5.06474,5.179521,6.513858
5.114956,5.136478,6.420598
5.100609,5.201043,6.442119
5.143652,5.222564,6.384728
5.12213,5.143652,6.40625
5.12213,5.165174,6.456467
5.107783,5.258433,6.420598
5.143652,5.158,6.348859
5.079087,5.079087,6.463641
5.114956,5.114956,6.485162
5.021697,5.165174,6.40625
5.050392,5.172348,6.506684
5.036044,5.236912,6.420598
5.093435,5.165174,6.37038
5.079087,5.143652,6.413424
5.086261,5.100609,6.40625
5.036044,5.093435,6.427772
5.071913,5.193869,6.485162
5.100609,5.165174,6.420598
5.100609,5.193869,6.456467
5.114956,5.143652,6.463641
5.071913,5.201043,6.477988
5.086261,5.172348,6.327338
5.208217,5.179521,6.356033
5.136478,5.143652,6.434945
5.093435,5.165174,6.391902
5.100609,5.129304,6.334511
5.057566,5.165174,6.485162
5.093435,5.186695,6.413424
5.100609,5.201043,6.348859
5.02887,5.129304,6.463641
5.079087,5.172348,6.449293
5.086261,5.172348,6.40625
5.100609,5.158,6.391902
5.057566,5.165174,6.470815
5.057566,5.258433,6.348859
5.093435,5.150826,6.492336
5.086261,5.208217,6.384728
5.114956,5.208217,6.413424
5.114956,5.071913,6.485162
5.143652,5.201043,6.470815
5.114956,5.201043,6.463641
5.100609,5.129304,6.37038
5.114956,5.186695,6.384728
5.093435,5.129304,6.463641
5.136478,5.143652,6.391902
5.071913,5.172348,6.449293
5.129304,5.229738,6.485162
5.114956,5.165174,6.485162
5.129304,5.12213,6.463641
5.136478,5.129304,6.399076
5.12213,5.150826,6.434945
5.143652,5.186695,6.470815
5.050392,5.136478,6.37038
5.071913,5.229738,6.442119
4.978653,5.165174,6.470815
5.043218,5.193869,6.391902
5.136478,5.093435,6.463641
5.179521,5.136478,6.449293
5.079087,5.150826,6.377554
5.114956,5.071913,6.535379
5.107783,5.100609,6.420598
5.093435,5.093435,6.40625
5.057566,5.100609,6.427772
5.057566,5.136478,6.442119
5.136478,5.165174,6.413424
5.093435,5.114956,6.456467
5.143652,5.208217,6.356033
5.150826,5.158,6.377554
5.100609,5.193869,6.413424
5.107783,5.186695,6.413424
5.107783,5.215391,6.442119
5.12213,5.172348,6.413424
5.100609,5.12213,6.413424
5.12213,5.136478,6.513858
5.12213,5.165174,6.463641
5.021697,5.071913,6.485162
5.12213,5.215391,6.384728
5.107783,5.179521,6.356033
5.114956,5.158,6.442119
5.136478,5.071913,6.37038
5.150826,5.208217,6.320164
5.114956,5.193869,6.470815
5.12213,5.172348,6.442119
5.050392,5.25126,6.456467
5.043218,5.193869,6.506684
5.129304,5.193869,6.434945
5.129304,5.186695,6.413424
5.06474,5.143652,6.485162
5.100609,5.215391,6.399076
5.086261,5.136478,6.356033
5.079087,5.100609,6.463641
5.071913,5.158,6.413424
5.079087,5.129304,6.391902
5.06474,5.158,6.456467
5.06474,5.236912,6.399076
5.043218,5.179521,6.434945
5.06474,5.150826,6.463641
5.06474,5.172348,6.384728
5.057566,5.12213,6.284295
5.079087,5.107783,6.470815
5.06474,5.143652,6.477988
5.071913,5.186695,6.485162
5.179521,5.158,6.535379
5.100609,5.208217,6.413424
5.071913,5.179521,6.356033
5.143652,5.265607,6.377554
5.079087,5.093435,6.49951
5.02887,5.114956,6.463641
5.021697,5.093435,6.49951
5.093435,5.193869,6.348859
5.150826,5.186695,6.334511
5.100609,5.143652,6.391902
5.071913,5.236912,6.420598
5.079087,5.229738,6.449293
5.071913,5.158,6.470815
5.129304,5.186695,6.413424
5.050392,5.158,6.564075
5.079087,5.186695,6.413424
5.114956,5.107783,6.377554
5.143652,5.208217,6.456467
5.093435,5.143652,6.485162
5.086261,5.158,6.470815
5.050392,5.229738,6.485162
5.057566,5.193869,6.356033
5.150826,5.208217,6.513858
5.201043,5.186695,6.463641
5.107783,5.193869,6.427772
5.114956,5.208217,6.449293
5.107783,5.143652,6.463641
5.021697,5.272781,6.413424
5.050392,5.186695,6.463641
5.036044,5.236912,6.485162
5.12213,5.186695,6.449293
5.050392,5.158,6.427772
5.158,5.150826,6.434945
5.129304,5.179521,6.477988
5.071913,5.193869,6.492336
5.093435,5.179521,6.399076
5.100609,5.172348,6.463641
5.136478,5.158,6.298642
5.079087,5.165174,6.449293
5.093435,5.222564,6.49951
5.100609,5.186695,6.420598
5.021697,5.129304,6.427772
5.172348,5.244086,6.463641
5.143652,5.215391,6.492336
5.12213,5.143652,6.442119
5.107783,5.150826,6.391902
5.12213,5.215391,6.420598
5.158,5.150826,6.40625
5.100609,5.186695,6.420598
5.107783,5.150826,6.420598
5.150826,5.129304,6.363207
5.021697,5.100609,6.37038
5.057566,5.136478,6.377554
5.114956,5.193869,6.434945
5.114956,5.143652,6.492336
5.165174,5.165174,6.470815
5.06474,5.272781,6.449293
5.136478,5.158,6.513858
5.100609,5.129304,6.513858
5.100609,5.100609,6.506684
5.107783,5.079087,6.492336
5.007349,5.172348,6.477988
5.107783,5.236912,6.40625
5.043218,5.179521,6.442119
5.071913,5.165174,6.49951
5.100609,5.12213,6.420598
5.079087,5.179521,6.348859
5.050392,5.136478,6.477988
5.093435,5.193869,6.49951
5.079087,5.158,6.49951
5.06474,5.143652,6.449293
5.06474,5.179521,6.37038
5.12213,5.222564,6.391902
5.06474,5.158,6.420598
5.100609,5.100609,6.413424
5.100609,5.136478,6.384728
5.100609,5.093435,6.427772
5.136478,5.179521,6.442119
5.036044,5.215391,6.463641
5.129304,5.186695,6.463641
5.165174,5.158,6.377554
5.114956,5.158,6.399076
5.107783,5.12213,6.391902
5.150826,5.100609,6.399076
5.086261,5.150826,6.485162
5.071913,5.150826,6.463641
5.150826,5.12213,6.442119
5.107783,5.172348,6.492336
5.093435,5.114956,6.485162
5.02887,5.193869,6.492336
5.100609,5.129304,6.348859
5.107783,5.107783,6.37038
5.100609,5.236912,6.399076
5.150826,5.222564,6.463641
5.050392,5.186695,6.413424
5.093435,5.165174,6.391902
5.100609,5.193869,6.463641
5.086261,5.229738,6.413424
5.086261,5.201043,6.391902
5.007349,5.215391,6.399076
5.043218,5.222564,6.463641
5.071913,5.158,6.463641
5.071913,5.143652,6.420598
5.057566,5.136478,6.420598
5.043218,5.129304,6.37038
5.100609,5.150826,6.377554
5.107783,5.150826,6.377554
5.021697,5.158,6.399076
5.036044,5.193869,6.420598
5.000175,5.129304,6.413424
5.100609,5.143652,6.399076
5.093435,5.100609,6.470815
5.043218,5.12213,6.463641
5.079087,5.201043,6.413424
5.093435,5.179521,6.37038
5.050392,5.193869,6.348859
5.086261,5.172348,6.391902
5.079087,5.158,6.399076
5.057566,5.107783,6.413424
5.06474,5.172348,6.442119
5.107783,5.236912,6.449293
5.014523,5.25126,6.391902
5.050392,5.12213,6.456467
4.993001,5.186695,6.456467
5.06474,5.229738,6.348859
5.100609,5.236912,6.384728
5.114956,5.165174,6.442119
5.143652,5.215391,6.485162
5.129304,5.201043,6.413424
5.06474,5.229738,6.456467
5.043218,5.172348,6.427772
5.036044,5.193869,6.427772
5.050392,5.179521,6.40625
5.071913,5.158,6.470815
5.02887,5.201043,6.391902
5.136478,5.208217,6.449293
5.079087,5.244086,6.470815
5.079087,5.236912,6.470815
5.086261,5.165174,6.434945
5.057566,5.201043,6.413424
5.100609,5.222564,6.391902
5.12213,5.172348,6.434945
5.100609,5.172348,6.470815
5.079087,5.193869,6.37038
5.079087,5.179521,6.40625
5.136478,5.143652,6.384728
5.057566,5.129304,6.513858
5.114956,5.12213,6.413424
5.114956,5.193869,6.449293
5.158,5.25126,6.477988
5.086261,5.201043,6.420598
5.093435,5.201043,6.477988
5.12213,5.143652,6.585596
5.143652,5.114956,6.399076
5.100609,5.186695,6.377554
5.071913,5.193869,6.477988
5.165174,5.215391,6.391902
5.086261,5.208217,6.348859
5.079087,5.172348,6.420598
5.057566,5.114956,6.327338
5.079087,5.208217,6.391902
5.136478,5.215391,6.399076
5.036044,5.150826,6.377554
5.050392,5.158,6.384728
5.114956,5.143652,6.434945
5.057566,5.158,6.377554
5.071913,5.158,6.442119
5.071913,5.229738,6.485162
5.114956,5.172348,6.456467
5.014523,5.143652,6.528205
5.100609,5.165174,6.420598
5.071913,5.143652,6.413424
5.114956,5.258433,6.427772
5.129304,5.158,6.485162
5.093435,5.193869,6.384728
5.129304,5.193869,6.413424
5.06474,5.172348,6.434945
5.036044,5.150826,6.442119
5.079087,5.186695,6.463641
5.12213,5.244086,6.427772
5.129304,5.136478,6.434945
5.06474,5.150826,6.456467
5.050392,5.100609,6.477988
5.086261,5.136478,6.463641
5.06474,5.06474,6.463641
5.093435,5.079087,6.485162
5.050392,5.193869,6.334511
5.107783,5.201043,6.356033
5.06474,5.129304,6.413424
5.06474,5.186695,6.413424
5.093435,5.186695,6.434945
5.043218,5.265607,6.485162
5.06474,5.179521,6.463641
5.12213,5.186695,6.420598
5.172348,5.222564,6.40625
5.057566,5.165174,6.413424
5.136478,5.150826,6.399076
5.086261,5.165174,6.492336
5.071913,5.158,6.37038
5.06474,5.193869,6.427772
5.086261,5.165174,6.341685
5.100609,5.244086,6.399076
5.057566,5.158,6.399076
5.114956,5.06474,6.456467
5.150826,5.129304,6.40625
5.086261,5.093435,6.377554
5.186695,5.172348,6.513858
5.12213,5.222564,6.37038
5.079087,5.208217,6.456467
5.114956,5.136478,6.399076
5.100609,5.150826,6.399076
5.100609,5.158,6.442119
5.079087,5.158,6.477988
5.114956,5.172348,6.513858
5.06474,5.172348,6.442119
5.129304,5.158,6.477988
5.057566,5.129304,6.470815
5.12213,5.158,6.420598
5.129304,5.136478,6.427772
5.06474,5.129304,6.485162
5.093435,5.179521,6.442119
5.100609,5.158,6.348859
5.079087,5.136478,6.399076
5.071913,5.193869,6.513858
5.093435,5.186695,6.399076
5.107783,5.114956,6.434945
4.985827,5.193869,6.384728
5.036044,5.236912,6.427772
5.100609,5.193869,6.413424
5.093435,5.208217,6.413424
5.107783,5.215391,6.420598
5.093435,5.158,6.449293
5.107783,5.201043,6.420598
5.129304,5.158,6.413424
5.12213,5.150826,6.449293
5.071913,5.193869,6.492336
5.136478,5.222564,6.391902
5.12213,5.114956,6.399076
5.093435,5.100609,6.427772
5.086261,5.12213,6.427772
5.12213,5.12213,6.399076
5.086261,5.143652,6.456467
5.114956,5.129304,6.434945
5.021697,5.193869,6.413424
5.02887,5.172348,6.442119
5.06474,5.193869,6.40625
5.06474,5.079087,6.391902
5.086261,5.136478,6.477988
5.136478,5.186695,6.449293
5.06474,5.158,6.356033
5.093435,5.186695,6.413424
5.079087,5.093435,6.456467
5.079087,5.107783,6.456467
5.050392,5.165174,6.470815
5.107783,5.265607,6.420598
5.079087,5.258433,6.37038
5.143652,5.172348,6.485162
5.158,5.201043,6.470815
